,category_id,description,category_path
0,315,VIZIO M49-C1 49-Inch 4K Ultra HD Smart LED HDTV,Electronics & Accessories > Television & Video > Televisions
1,315,samsung pn60f5300 60-inch 1080p 600hz plasma hdtv,Electronics & Accessories > Television & Video > Televisions
2,315,LG Electronics 32LF5600 32-Inch 1080p 60Hz LED TV (2015 Model),Electronics & Accessories > Television & Video > Televisions
3,315,"VIZIO D39h-D0 D-Series 39"" Class Full Array LED Smart TV (Black)",Electronics & Accessories > Television & Video > Televisions
4,315,Samsung UN48J5500 48-Inch TV with BD-J5700 Blu-ray Player,Electronics & Accessories > Television & Video > Televisions
5,315,toshiba 50l1400u 50-inch 1080p 60hz led tv,Electronics & Accessories > Television & Video > Televisions
6,315,Samsung UN60HU8550 60-Inch 4K Ultra HD 120Hz 3D Smart LED TV (2014 Model),Electronics & Accessories > Television & Video > Televisions
7,315,Samsung UN43J5000 43-Inch 1080p LED TV (2015 Model),Electronics & Accessories > Television & Video > Televisions
8,315,VIZIO E32-C1 32-Inch 1080p Smart LED HDTV,Electronics & Accessories > Television & Video > Televisions
9,315,sony kdl65w950b 65-inch 1080p 120hz 3d smart led tv,Electronics & Accessories > Television & Video > Televisions
10,315,LG Electronics 22LF4520 22-Inch 1080p 60Hz LED TV (2015 Model),Electronics & Accessories > Television & Video > Televisions
11,315,vizio e420i-a0 42-inch 1080p 120hz smart led hdtv,Electronics & Accessories > Television & Video > Televisions
12,315,sony xbr55x850b 55-inch 4k ultra hd 120hz 3d smart led tv,Electronics & Accessories > Television & Video > Televisions
13,315,vizio m401i-a3 40-inch 1080p smart led hdtv (2013 model),Electronics & Accessories > Television & Video > Televisions
14,315,Proscan PLEDV1945A-B 19-Inch 720p 60Hz LED TV-DVD Combo,Electronics & Accessories > Television & Video > Televisions
15,315,Hisense 55H7B2 55-Inch 4K Smart LED TV (2015 Model),Electronics & Accessories > Television & Video > Televisions
16,315,vizio e500i-b1 50-inch 1080p smart led hdtv,Electronics & Accessories > Television & Video > Televisions
17,315,samsung un55fh6030 55-inch 1080p 120hz 3d led hdtv (2013 model),Electronics & Accessories > Television & Video > Televisions
18,315,lg electronics 32ln530b 32-inch 720p 60hzled tv,Electronics & Accessories > Television & Video > Televisions
19,315,"ocosmo 40-inch 1080p 60hz led mhl & roku ready hdtv, brush pattern black (no qam tuner)",Electronics & Accessories > Television & Video > Televisions
20,315,Sony XBR49X800D 49-Inch 4K,Electronics & Accessories > Television & Video > Televisions
21,315,lg electronics 50ln5400 50-inch 1080p 120hz led tv (2013 model),Electronics & Accessories > Television & Video > Televisions
22,315,VIZIO P602ui-B3 60-Inch 4K,Electronics & Accessories > Television & Video > Televisions
23,315,TCL 32S3850 32-Inch 720p Roku Smart LED TV (2015 Model),Electronics & Accessories > Television & Video > Televisions
24,315,samsung un65f8000 65-inch 1080p 240hz 3d ultra slim smart led hdtv (2013 model),Electronics & Accessories > Television & Video > Televisions
25,315,vizio e500i-a1 50-inch 1080p 120hz led smart hdtv,Electronics & Accessories > Television & Video > Televisions
26,315,TCL 40FS3800 40-Inch 1080p 60Hz Roku Smart LED TV (2015 Model),Electronics & Accessories > Television & Video > Televisions
27,315,Samsung UN60KS8000 60-Inch 4K Ultra HD Smart LED TV (2016 Model),Electronics & Accessories > Television & Video > Televisions
28,315,Sony XBR55X700D 55-Inch HDR 4K Ultra HD TV (2016 Model),Electronics & Accessories > Television & Video > Televisions
29,315,"VIZIO D28hn-D1 28"" 60Hz Full-Array LED TV (Black)",Electronics & Accessories > Television & Video > Televisions
30,315,Sony KDL50W800C 50-Inch,Electronics & Accessories > Television & Video > Televisions
31,315,LG 55LB6100 55-Inch 1080p,Electronics & Accessories > Television & Video > Televisions
32,315,"Seiki 39"" Class 4K 1080p 120Hz UHDTV",Electronics & Accessories > Television & Video > Televisions
33,315,Samsung UN50J6300 50-Inch 1080p Smart LED TV,Electronics & Accessories > Television & Video > Televisions
34,315,Samsung UN40EH5300 40-Inch 1080p 60Hz LED HDTV (2012 Model),Electronics & Accessories > Television & Video > Televisions
35,315,Samsung UN40JU7100 40-Inch,Electronics & Accessories > Television & Video > Televisions
36,315,oCOSMO CE4001/CE4001-A 40-Inch 1080p 60Hz LED TV,Electronics & Accessories > Television & Video > Televisions
