,category_id,description,category_path
0,338,febreze value size refill (67.6 fl oz),Grocery & Gourmet Food > Beverages > Soft Drinks
1,338,"Hansen's Diet Soda Cans, Orange, 12 Ounce (Pack of 24)",Grocery & Gourmet Food > Beverages > Soft Drinks
2,338,san pellegrino,Grocery & Gourmet Food > Beverages > Soft Drinks
3,338,"orangina sparkling citrus beverage with natural pulp, 12 ounce - 6 per pack -- 4 packs per case.",Grocery & Gourmet Food > Beverages > Soft Drinks
4,338,vernors diet ginger ale 4/6pks of 12oz cans,Grocery & Gourmet Food > Beverages > Soft Drinks
5,338,"dr. brown's diet cream soda - ""smooth and sugar free & kosher too"", 12-ounce glass bottle (pack of 12)",Grocery & Gourmet Food > Beverages > Soft Drinks
6,338,"pepsi cola, 12-ounce cans (pack of 24)",Grocery & Gourmet Food > Beverages > Soft Drinks
7,338,"diet dr. pepper, 20-ounce pet bottles (pack of 24)",Grocery & Gourmet Food > Beverages > Soft Drinks
8,338,"coca-cola zero, 20 pk, 12 fl oz cans coca-cola",Grocery & Gourmet Food > Beverages > Soft Drinks
9,338,"2x zevia all natural soda, mountain zevia, 12 ounce (pack of 24) frustration free package",Grocery & Gourmet Food > Beverages > Soft Drinks
10,338,"Blue Sky Zero Calorie Stevia Soda (Cola, 12-Ounce Cans, Pack of 24)",Grocery & Gourmet Food > Beverages > Soft Drinks
11,338,Blue Sky Free Jamaican Ginger Ale 12 Ounce TEJ,Grocery & Gourmet Food > Beverages > Soft Drinks
12,338,boylan bottleworks 12 oz. ginger ale 12pack,Grocery & Gourmet Food > Beverages > Soft Drinks
13,338,"Squirt Soda, 12 Oz Can (Pack Of 24)",Grocery & Gourmet Food > Beverages > Soft Drinks
14,338,coke life reduced calorie soda 20 fl oz coca cola,Grocery & Gourmet Food > Beverages > Soft Drinks
15,338,Coca-Cola Enjoy Coke Graphic Tank Top,Grocery & Gourmet Food > Beverages > Soft Drinks
16,338,mountain dew diet code red soda,Grocery & Gourmet Food > Beverages > Soft Drinks
17,338,"mexican coca cola, 12 oz",Grocery & Gourmet Food > Beverages > Soft Drinks
18,338,diet pepsi 12 pack 12 oz cans,Grocery & Gourmet Food > Beverages > Soft Drinks
19,338,diet coke bottle,Grocery & Gourmet Food > Beverages > Soft Drinks
20,338,coke zero soda 7.5oz mini cans 3/8 packs (24 cans),Grocery & Gourmet Food > Beverages > Soft Drinks
21,338,antarctica - soda guarana - 11.83 fl. oz. | guaraná - 350ml (multi-pack) (pack of 24),Grocery & Gourmet Food > Beverages > Soft Drinks
22,338,Cock and Bull Ginger Beer 8 Oz Cans,Grocery & Gourmet Food > Beverages > Soft Drinks
23,338,schweppes ginger beer (4x250ml) new,Grocery & Gourmet Food > Beverages > Soft Drinks
24,338,coca-cola classic soda - 2 liter,Grocery & Gourmet Food > Beverages > Soft Drinks
25,338,"diet pepsi (8 count, 7.5 fl oz each)",Grocery & Gourmet Food > Beverages > Soft Drinks
26,338,cocacola fridge pack cans 12 count 12 fl oz,Grocery & Gourmet Food > Beverages > Soft Drinks
27,338,diet mountain dew cans 12 count 12 fl oz each,Grocery & Gourmet Food > Beverages > Soft Drinks
28,338,stewart's fountain classics soda 12 fl oz 4 ct (pack of 2) (black cherry wishniak),Grocery & Gourmet Food > Beverages > Soft Drinks
29,338,"mountain dew, 12-ounce cans (pack of 24)",Grocery & Gourmet Food > Beverages > Soft Drinks
30,338,mountain dew type flavoring concentrate (pg base) 1 oz,Grocery & Gourmet Food > Beverages > Soft Drinks
31,338,"original formula ""dublin dr pepper"" - made with real cane sugar!!! in 8 oz glass bottles!!! single bottles!",Grocery & Gourmet Food > Beverages > Soft Drinks
32,338,"pepsi, 7.5 fl oz mini cans, 24 pack",Grocery & Gourmet Food > Beverages > Soft Drinks
33,338,"dr pepper made with imperial sugar, (not dublin dr pepper), 12 fl. oz., (pack of 6)",Grocery & Gourmet Food > Beverages > Soft Drinks
