,category_id,description,category_path
0,669,"dress my cupcake rustic round wood scoop, 3.5-inch",Home & Kitchen > Paper & Plastic > Plates & Cutlery
1,669,"creative expressions flag banner 10"" x 12 feet-black & white check",Home & Kitchen > Paper & Plastic > Plates & Cutlery
2,669,"creative converting touch of color premium 24 count plastic knives, bermuda blue",Home & Kitchen > Paper & Plastic > Plates & Cutlery
3,669,"Party Essentials 70 Count Elegance Quality Hard Plastic Party/Dessert Plates, 6 "", White",Home & Kitchen > Paper & Plastic > Plates & Cutlery
4,669,bulk hairnet lg nylon bla 10/100,Home & Kitchen > Paper & Plastic > Plates & Cutlery
5,669,"Go-2 Products P2100YO Color Change Spoons, Medium Weight, 5"", 2.9g, Yellow to Orange (Pack of 1000)",Home & Kitchen > Paper & Plastic > Plates & Cutlery
6,669,"autumn traditions thanksgiving falling leaves ~ plate, napkins and tablecloth set serves 24",Home & Kitchen > Paper & Plastic > Plates & Cutlery
7,669,"maryland plastics simply square pkg-sq00650 squares 6.5 in. dessert plastic plate, white 10 ct., pack of 6",Home & Kitchen > Paper & Plastic > Plates & Cutlery
8,669,caribbean blue big party pack - knives,Home & Kitchen > Paper & Plastic > Plates & Cutlery
9,669,"dixie ultra modern romance plates, 20 count, 10.0625 inch",Home & Kitchen > Paper & Plastic > Plates & Cutlery
10,669,"W PACKAGING WPNWIN14KWE Pizza Box with Window, E-Flute, 14"", White (Pack of 100)",Home & Kitchen > Paper & Plastic > Plates & Cutlery
11,669,Creative Converting Purdue Boilermakers Dinner Paper Plates (8 Count),Home & Kitchen > Paper & Plastic > Plates & Cutlery
12,669,"creative converting golden harvest round dinner plates, 8 count",Home & Kitchen > Paper & Plastic > Plates & Cutlery
13,669,"bamboo leaf boat approx 2"" x 4.7"" (5cm x 12cm) - 100pcs",Home & Kitchen > Paper & Plastic > Plates & Cutlery
14,669,mossy oak breakup/pink party invitations - 8 pack,Home & Kitchen > Paper & Plastic > Plates & Cutlery
15,669,"teal, 7"" round -24 count",Home & Kitchen > Paper & Plastic > Plates & Cutlery
16,669,pack of 250 paper table,Home & Kitchen > Paper & Plastic > Plates & Cutlery
17,669,iron man 3 dessert plates,Home & Kitchen > Paper & Plastic > Plates & Cutlery
18,669,the kaya collection - bone,Home & Kitchen > Paper & Plastic > Plates & Cutlery
19,669,"BioDerived Products Biodegradable Bio Forks, 1000-count Case",Home & Kitchen > Paper & Plastic > Plates & Cutlery
20,669,"fortune bl-a7 portable black light, 6.5"" length x 1.6"" width",Home & Kitchen > Paper & Plastic > Plates & Cutlery
21,669,"drummond scientific microcap 1-000-0050 microliter pipets, 5l capacity (pack of 100)",Home & Kitchen > Paper & Plastic > Plates & Cutlery
22,669,"amscan one-derful birthday boy 7"" square plates - 8 ct",Home & Kitchen > Paper & Plastic > Plates & Cutlery
23,669,"16 count square dessert plates, 7-inch, forest green",Home & Kitchen > Paper & Plastic > Plates & Cutlery
24,669,-bit Plates (Pack of 6),Home & Kitchen > Paper & Plastic > Plates & Cutlery
25,669,"kaya 'china-look' 10.75"" square silver dinner plates 120 pieces disposable/reusable",Home & Kitchen > Paper & Plastic > Plates & Cutlery
26,669,Pink and Gold 1st Birthday Decorations. One Cupcake Toppers 12CT.,Home & Kitchen > Paper & Plastic > Plates & Cutlery
27,669,"Dixie KL50W Georgia-Pacific Paper Food Tray, 5.280"" Width x 3.750"" Length x 1.380"" Height, 0.5 lb., White (Pack",Home & Kitchen > Paper & Plastic > Plates & Cutlery
28,669,Autumn Floral Paper Placemats - 25 Pack,Home & Kitchen > Paper & Plastic > Plates & Cutlery
29,669,"4x dixie ultra disposable plates, 8 1/2 inch, 32 count (pack of 4)",Home & Kitchen > Paper & Plastic > Plates & Cutlery
30,669,michel design works our,Home & Kitchen > Paper & Plastic > Plates & Cutlery
31,669,"hefty everyday foam bowls, 12 ounce",Home & Kitchen > Paper & Plastic > Plates & Cutlery
32,669,"glimmerware 4"" tasting fork, silver-like, 400 mini forks",Home & Kitchen > Paper & Plastic > Plates & Cutlery
33,669,"dixie fh517 heavy weight polystyrene fork, 7.13"" length, black (case of 1,000)",Home & Kitchen > Paper & Plastic > Plates & Cutlery
34,669,"restaurantware tear drop appetizer spoon 100 count box, sea green",Home & Kitchen > Paper & Plastic > Plates & Cutlery
35,669,"7"" blue snowflake plates",Home & Kitchen > Paper & Plastic > Plates & Cutlery
36,669,"Creative Converting BB427965 Golf 9"" Luncheon Plates -8 Pack",Home & Kitchen > Paper & Plastic > Plates & Cutlery
37,669,Creative Converting North Carolina Tar Heels Dessert Paper Plates (8 Count),Home & Kitchen > Paper & Plastic > Plates & Cutlery
38,669,chili peppers southwest chilies 9-inch paper plates 8 per pack,Home & Kitchen > Paper & Plastic > Plates & Cutlery
39,669,dig in deep,Home & Kitchen > Paper & Plastic > Plates & Cutlery
40,669,clear plastic elegant pedestal trifle bowl 120 oz,Home & Kitchen > Paper & Plastic > Plates & Cutlery
41,669,"creative converting touch of color 24 count paper lunch plates, burgundy",Home & Kitchen > Paper & Plastic > Plates & Cutlery
42,669,"leafware natural palm leaf square 9 inch dinner plate, 25 count",Home & Kitchen > Paper & Plastic > Plates & Cutlery
43,669,Dart HT1 5.9 Inch Length by 6 Inch Width by 3 Inch Height White Color Large Sandwich Foam Hinged Lid Carryout,Home & Kitchen > Paper & Plastic > Plates & Cutlery
44,669,"Chinet Cut Crystal Dessert Plates, 7 Inch, 100 Count",Home & Kitchen > Paper & Plastic > Plates & Cutlery
45,669,meri meri 45-0950 happy little farm plates,Home & Kitchen > Paper & Plastic > Plates & Cutlery
46,669,"Entertaining with Caspari Party Animals Salad/Dessert Plates, Pack of 8",Home & Kitchen > Paper & Plastic > Plates & Cutlery
47,669,Football Game Day Party Supplies Pack Bundle for 16,Home & Kitchen > Paper & Plastic > Plates & Cutlery
48,669,"PacknWood Round Kraft To-Go Bucket Container with Clear Plastic Lid, 38 oz. Capacity, Brown (Case of 200)",Home & Kitchen > Paper & Plastic > Plates & Cutlery
49,669,"dress my cupcake natural wood candy 100-pack buffet forks diy kit, party, cornflower blue",Home & Kitchen > Paper & Plastic > Plates & Cutlery
50,669,"Vanity Fair Impressions 11"" Embossed Plate, 48 Count - Brilliant White",Home & Kitchen > Paper & Plastic > Plates & Cutlery
51,669,3 brush glass washer,Home & Kitchen > Paper & Plastic > Plates & Cutlery
52,669,creative converting usc trojans dinner paper plates (8 count),Home & Kitchen > Paper & Plastic > Plates & Cutlery
53,669,hot pink dessert plates (24 count),Home & Kitchen > Paper & Plastic > Plates & Cutlery
54,669,"Restaurantware Mini Tasting Bowl 100 count box, Sea Green",Home & Kitchen > Paper & Plastic > Plates & Cutlery
55,669,"dixie ptm21 - plastic tableware, mediumweight teaspoons, white, 1000/carton",Home & Kitchen > Paper & Plastic > Plates & Cutlery
