,category_id,description,category_path
0,348,"mestemacher organic nut & berry muesli, 17.6 ounce bag",Grocery & Gourmet Food > Breakfast Foods > Cereals
1,348,"general mills, chocolate toast crunch cereal, 12.7oz box (pack of 4)",Grocery & Gourmet Food > Breakfast Foods > Cereals
2,348,"cheerios cereal, 21 ounce (pack of 2)",Grocery & Gourmet Food > Breakfast Foods > Cereals
3,348,"familia swiss muesli cereal, original recipe, 32-ounce boxes (pack of 6)",Grocery & Gourmet Food > Breakfast Foods > Cereals
4,348,"paleokrunch cereal original grainless granola, 7.5 oz",Grocery & Gourmet Food > Breakfast Foods > Cereals
5,348,purely elizabeth ancient grain oatmeal & hot cereal - original - 10 oz,Grocery & Gourmet Food > Breakfast Foods > Cereals
6,348,natures path organic hot oatmeal variety pack 32 packets,Grocery & Gourmet Food > Breakfast Foods > Cereals
7,348,bobs red mill gluten free steel cut oats 24ounce pack of 4,Grocery & Gourmet Food > Breakfast Foods > Cereals
8,348,"quaker instant oatmeal fruit and cream variety pack, 9.8 oz",Grocery & Gourmet Food > Breakfast Foods > Cereals
9,348,Bob's Red Mill Cereal 10,Grocery & Gourmet Food > Breakfast Foods > Cereals
10,348,"Chappaqua Crunch Original Granola, 13-Ounce Pouches (Pack of 6)",Grocery & Gourmet Food > Breakfast Foods > Cereals
11,348,"love grown hot oats, apple cinnamon, 2.22 ounce (pack of 8)",Grocery & Gourmet Food > Breakfast Foods > Cereals
12,348,"Bob's Red Mill Organic Gluten Free Creamy Buckwheat Hot Cereal, 18-Ounce (Pack of 4) (packaging may vary)",Grocery & Gourmet Food > Breakfast Foods > Cereals
13,348,udis gluten free granola au naturel 12 oz,Grocery & Gourmet Food > Breakfast Foods > Cereals
14,348,kellogg's special k baked,Grocery & Gourmet Food > Breakfast Foods > Cereals
15,348,"Straw Propeller Gourmet Foods Natural Gourmet Oatmeal, Blueberry Blitz, 3.0 Ounce (Pack of 12)",Grocery & Gourmet Food > Breakfast Foods > Cereals
16,348,nutritious living hi-lo,Grocery & Gourmet Food > Breakfast Foods > Cereals
17,348,quaker instant oatmeal original 123 count pack of 10,Grocery & Gourmet Food > Breakfast Foods > Cereals
18,348,"Quaker Instant Oatmeal, Raisin, Date & Walnut, Breakfast Cereal, 10 Packets Per Box (Pack of 4)",Grocery & Gourmet Food > Breakfast Foods > Cereals
19,348,natures path organic instant hot oatmeal variety pack of four flavors 8count boxes pack of 6,Grocery & Gourmet Food > Breakfast Foods > Cereals
20,348,quaker chewy oatmeal to go brown sugar cinnamon 6 count pack of 6,Grocery & Gourmet Food > Breakfast Foods > Cereals
21,348,"quaker instant oatmeal maple & brown sugar value pack, 17.3 oz (pack of 8)",Grocery & Gourmet Food > Breakfast Foods > Cereals
22,348,"Kay's Naturals Gluten Free Protein Honey Almond Cereal, 9.5-Ounce Boxes (Pack of 6)",Grocery & Gourmet Food > Breakfast Foods > Cereals
23,348,chex gluten free oatmeal,Grocery & Gourmet Food > Breakfast Foods > Cereals
24,348,Lucky Charms cereal,Grocery & Gourmet Food > Breakfast Foods > Cereals
25,348,"mccanns instant irish oatmeal maple brown sugar, 10 ct",Grocery & Gourmet Food > Breakfast Foods > Cereals
26,348,"Van's Simply Delicious , Blueberry Walnut Granola, 10 oz",Grocery & Gourmet Food > Breakfast Foods > Cereals
27,348,"general mills, peanut butter toast crunch, 12oz box (pack of 4)",Grocery & Gourmet Food > Breakfast Foods > Cereals
28,348,"all bran cereal, complete wheat, 18 oz",Grocery & Gourmet Food > Breakfast Foods > Cereals
29,348,"18 Rabbits Organic Pecan, Almond, and Coconut Granola 11 oz one bag",Grocery & Gourmet Food > Breakfast Foods > Cereals
30,348,"nature's path qi'a chia buckwheat and hemp cereal, apple cinnamon, 7.9-ounce",Grocery & Gourmet Food > Breakfast Foods > Cereals
31,348,"giddy up & go granola seriously seedy, bulk, 2.5 pound",Grocery & Gourmet Food > Breakfast Foods > Cereals
32,348,"seitenbacher muesli #3 for active people, eighteen tasty ingredients, 16-ounce bags (pack of 6)",Grocery & Gourmet Food > Breakfast Foods > Cereals
33,348,"Instant Hot Cereal, Grain and Gluten-Free, Certified Paleo, Unsweetened, 14 Servings",Grocery & Gourmet Food > Breakfast Foods > Cereals
34,348,kellogg's raisin bran crunch 18.2 oz (2 pack),Grocery & Gourmet Food > Breakfast Foods > Cereals
35,348,"Special K Kellogg's Cereal, Vanilla Almond, 18.80 Ounce",Grocery & Gourmet Food > Breakfast Foods > Cereals
36,348,umpqua oats variety pack oatmeal (1x12 asst),Grocery & Gourmet Food > Breakfast Foods > Cereals
37,348,"love grown foods raisin almond crunch granola, 12 ounce -- 6 per case.",Grocery & Gourmet Food > Breakfast Foods > Cereals
