,category_id,description,category_path
0,927,Insten® Torx Screwdriver,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
1,927,"6 Quality Apple Screwdrivers: Torx T5 T6, Phillips 1.5mm PH000, Pentalobe 0.8 1.2, Flat for iPhone, Macbook Air & Most Others",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
2,927,Anseahawk Professional Precision Screwdriver Set (45 in 1) Repair Tools Kit for Smartphone Tablet Laptop Computer,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
3,927,4 Piece Tri-wing Precision,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
4,927,Steel SET 3.8mm + 4.5mm Security Bit Screwdriver Tool (7cm Length) Open NES SNES N64 Super Nintendo 64 GameBoy Virtual Boy Sega Genesis Game Cartridge,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
5,927,GearWrench 8940 40 Piece Ratcheting Screwdriver Set,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
6,927,Drhob 1pcs Motorcycle bicycle outdoor activities Travel Repair Tool Key Multi Hex Wrench Screwdriver,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
7,927,MaxFit Screwdriving Set (45-Piece),Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
8,927,Toolcool 10pcs 12 Holes Hex Shank Screwdriver Bit Holder Plastic Screwdriver Head Storage Case,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
9,927,LB1 High Performance New Mini Universal Tools Kit for Apple MacBook Pro MD102LL/A 13.3-Inch Laptop (NEWEST VERSION)-August 2012! Multipurpose 38-Piece Precision Screwdrivers Repair Tool Set,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
10,927,"Bondhus 10737 Set of 11 Balldriver Screwdrivers, ProGuard Finish, Long Length, sizes 5/64-3/8-Inch",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
11,927,"EEEKit Precision 45 in 1 Screwdriver Set Repair Maintenance Kit Tools for iPhone, iPad, Samsung, and other Smartphone Tablet Computer Electronic Devices(45in1)",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
12,927,New 16 in 1 Repair Tool,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
13,927,"Wiha 28552 TorqueVario-S Handle, Newton Meter Scale 0.8- 2.0Nm",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
14,927,SE 7528SD20 20-Piece Precision Screwdriver Set,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
15,927,Stanley 54-925 29 Piece Multibit Ratcheting Screwdriver Set,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
16,927,Lopurs Phone Repair Kit Keyring / Phillips Screwdriver/ Flat Head Screwdriver/ Star Nut Driver,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
17,927,"uxcell 1/4"" Hexagon Shank 4mm T20 Magnetic Tip Torx Screwdriver Bits 10 Pcs",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
18,927,New Wayzon Samsung Galaxy S5 Waterproof Charger Cover USB Port Dust Cover-1 Piece Silver with Mini Screwdriver,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
19,927,General Tools & Instruments 67123 7-Piece Precision Ultratech Screwdriver Set,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
20,927,Klein Tools 630-9/16 9/16-Inch Cushion-Grip Hollow-Shank Nut Driver with 4-Inch Shank,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
21,927,Gethome 45 in 1 Multi Precision Torx Compact Screwdriver Tool Cell Phone Computer Electronic Devices Repair or,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
22,927,"Klenk DA75550 5/16"" Magnetic Nutdriver 5"" Shank",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
23,927,7pc Micro Precision,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
24,927,"10 Pcs 1/4"" x 50mm x 2.7mm Hex Shank Magnetic Triangle Screwdriver Bits",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
25,927,Ridgid 16573 Multi-Purpose 6-in-1 Screwdriver,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
26,927,"12-in-1 Precision Screwdriver fits iPhone, Smartphone, Cellphone, Laptop Repair- Extendable",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
27,927,"Delcast EK-15X Electronics Repair Tool Kit with Phillips, Slotted, Torx and Pentalobe Bits, 15-Piece by JacobParts",Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
28,927,Memtes® Take-A-Part Cement Mixer Truck Toy Included with Screwdriver and Wrench,Tools & Home Improvement > Power & Hand Tools > Hand Tools > Screwdrivers
