,category_id,description,category_path
0,213,bambo nature ultra absorbent chlorine-free eco-friendly baby diapers - size 3 - midi - fits 11 to 22 lbs - 56 count (pack of 1),Baby Products > Diapering > Disposable Diapers
1,213,Honest Training Pants Princess 3T/4T,Baby Products > Diapering > Disposable Diapers
2,213,Honest Company Diapers Newborn Guitars 1 Package,Baby Products > Diapering > Disposable Diapers
3,213,goodnites tru-fit disposable inserts underwear - small/medium - 18 ct,Baby Products > Diapering > Disposable Diapers
4,213,"pull-ups training pants with learning designs for boys, 3t-4t, 66 count (packaging may vary) quantity: 2",Baby Products > Diapering > Disposable Diapers
5,213,the honest company diapers size 4 - wild animals health and beauty,Baby Products > Diapering > Disposable Diapers
6,213,pampers swaddlers diaper size 6 economy pack plus 100 count,Baby Products > Diapering > Disposable Diapers
7,213,"huggies little snugglers diapers, size 3, 64 count",Baby Products > Diapering > Disposable Diapers
8,213,"pull-ups learning designs training pants for boys, giga pack, size 3t-4t, 62 count",Baby Products > Diapering > Disposable Diapers
9,213,pampers swaddlers newborn baby diapers 240 count,Baby Products > Diapering > Disposable Diapers
10,213,the honest company diapers - premium eco-friendly - 1 package - 22 ct - (35 lbs+) - size 6 - balloons,Baby Products > Diapering > Disposable Diapers
11,213,pamperscruisers diapers,Baby Products > Diapering > Disposable Diapers
12,213,"bambo nature premium baby diapers, maxi-euro-conv, size 4, 180 count ( case) clearance while supplies last.sold bybambo nature premium baby diapers, maxi-euro-conv, size 4, 180 count ( case) clearance while supplies last.",Baby Products > Diapering > Disposable Diapers
13,213,the honest company premium plant-based disposable diapers - size 2 - 12-18 lbs. (blue / green gingham) 42 count baby product new,Baby Products > Diapering > Disposable Diapers
14,213,"cuties premium baby diapers, size 1, case/200 (4 bags of 50)",Baby Products > Diapering > Disposable Diapers
15,213,"Bambo Nature - 4 Maxi, (180 Count) - (Sold by Case)",Baby Products > Diapering > Disposable Diapers
16,213,andy pandy baby diapers  small  188 ct,Baby Products > Diapering > Disposable Diapers
17,213,andy pandy-size and 3 other items,Baby Products > Diapering > Disposable Diapers
18,213,"munchkin super premium diapers, size 3/medium ultra (16-28 pounds), 96 count",Baby Products > Diapering > Disposable Diapers
19,213,honest company diapers  variety 16 pack size 3 unisex boy girl 1628 lbs,Baby Products > Diapering > Disposable Diapers
