,category_id,description,category_path
0,591,bar keepers friend 11510 12,Home & Kitchen > Household Cleaning > All-Purpose Cleaners
1,591,Lysol 80313 32 Oz. Fresh Mountain All Purpose Cleaner with Trigger (Case of 12),Home & Kitchen > Household Cleaning > All-Purpose Cleaners
2,591,Mrs. Meyer's - Clean Day Room Freshener Lavender - 8 oz.,Home & Kitchen > Household Cleaning > All-Purpose Cleaners
3,591,"soft scrub with baking soda cleanser, 24 ounce health and beauty",Home & Kitchen > Household Cleaning > All-Purpose Cleaners
4,591,windex multi-surface,Home & Kitchen > Household Cleaning > All-Purpose Cleaners
5,591,comet cleanser with bleach 21oz,Home & Kitchen > Household Cleaning > All-Purpose Cleaners
6,591,mr. clean all purpose cleaner summer citrus scent bottle 40 oz,Home & Kitchen > Household Cleaning > All-Purpose Cleaners
7,591,"murphy's multi surface all-purpose cleaner, 32 ounce",Home & Kitchen > Household Cleaning > All-Purpose Cleaners
8,591,discovery products carbon off cleaner (16-ounce pint),Home & Kitchen > Household Cleaning > All-Purpose Cleaners
9,591,"multipurpose disinfectant spray for cleaning & killing bacteria, fungus & virus - 32 oz",Home & Kitchen > Household Cleaning > All-Purpose Cleaners
10,591,"multi-purpose microfiber fast drying travel gym towels 3-pack 13""x29"" 350gsm(1slate grey+1grape+1 blue orichil)",Home & Kitchen > Household Cleaning > All-Purpose Cleaners
11,591,lysol 40001-202-0033,Home & Kitchen > Household Cleaning > All-Purpose Cleaners
12,591,"Professional All-Purpose Solid Color Chef's Knife, 12.75-Inch Long",Home & Kitchen > Household Cleaning > All-Purpose Cleaners
13,591,stonetech all-purpose daily,Home & Kitchen > Household Cleaning > All-Purpose Cleaners
14,591,"Meltonian All Purpose Cleaner (Liquid), 5 Oz",Home & Kitchen > Household Cleaning > All-Purpose Cleaners
15,591,precious liquid jewelry cleaner - spray on & rinse - 4 ounce bottle,Home & Kitchen > Household Cleaning > All-Purpose Cleaners
16,591,"Holly Suede & Nubuck Care Kit - Cleaner, Protector & Freshener",Home & Kitchen > Household Cleaning > All-Purpose Cleaners
