,category_id,description,category_path
0,91,"Levi's Big Boys' 505 Straight Leg Jean, Armor, 10 Slim",Apparel & Accessories > Apparel > Jeans > Boys
1,91,"levi's big boys' 511 slim fit jean, rennie, 18 regular",Apparel & Accessories > Apparel > Jeans > Boys
2,91,"Lee Big Boys' Dungarees Belted Slim Fit Straight Leg Jean, Canteen, 18 Regular",Apparel & Accessories > Apparel > Jeans > Boys
3,91,"lucky brand big boys' fairfax jean, rinse indigo, 10",Apparel & Accessories > Apparel > Jeans > Boys
4,91,"levi's boys 8-20 511 slim fit jean , dirtied stretch, 12 regular",Apparel & Accessories > Apparel > Jeans > Boys
5,91,"levi's little boys' 514 straight fit jean, atlas, 6",Apparel & Accessories > Apparel > Jeans > Boys
6,91,"levi's big boys' 505 straight husky, midnight, 8 husky",Apparel & Accessories > Apparel > Jeans > Boys
7,91,Wrangler Authentics Boys' Slim Straight Jean,Apparel & Accessories > Apparel > Jeans > Boys
8,91,"levi's little boys' 511 slim jean, bacano, 6",Apparel & Accessories > Apparel > Jeans > Boys
9,91,"Levi's Big Boys' 511S Fit Knit Jean, Waverly, 20",Apparel & Accessories > Apparel > Jeans > Boys
10,91,"Lee Little Boys' Dungarees Relaxed Bootcut Jean, Bayou, 5 Regular",Apparel & Accessories > Apparel > Jeans > Boys
11,91,"u.s. polo assn. little boys' 5 pocket denim jeans with belt, mariner, 4",Apparel & Accessories > Apparel > Jeans > Boys
12,91,guess kids boys 8-20 brit rocker jean (8),Apparel & Accessories > Apparel > Jeans > Boys
13,91,"Levi's Big Boys' 514 Straight Fit Jean, Atlas, 8 Slim",Apparel & Accessories > Apparel > Jeans > Boys
14,91,"levi's boys 8-20 511 slim fit jean , chinchilla black, 20 regular",Apparel & Accessories > Apparel > Jeans > Boys
15,91,"levi's big boys' 510 skinny fit jean shaded spruce, shaded spruce, 12 regular",Apparel & Accessories > Apparel > Jeans > Boys
16,91,"Levi's Big Boys' 511 Fit Knit Jean,Thompson,16",Apparel & Accessories > Apparel > Jeans > Boys
17,91,"levi's little boys' 511 slim jean, black stretch, 2t",Apparel & Accessories > Apparel > Jeans > Boys
18,91,"Levi's Big Boys' 510 Skinny Fit Jeans - black, 8",Apparel & Accessories > Apparel > Jeans > Boys
19,91,"Levi's Big Boys' 505 Straight Fit, MIDNIGHT, 20 Slim",Apparel & Accessories > Apparel > Jeans > Boys
