,category_id,description,category_path
0,112,"Adult Bike Shorts,D5104",Apparel & Accessories > Apparel > Shorts > Other
1,112,"TRU-SPEC Men's 24-7 Polyester Cotton Rip Stop 9-Inch Shorts, Khaki, 46-Inch",Apparel & Accessories > Apparel > Shorts > Other
2,112,"adidas Performance Boys Tastigo Shorts, Collegiate Navy/Bright Cyan, X-Small",Apparel & Accessories > Apparel > Shorts > Other
3,112,"adidas Performance Girls Tastigo 15 Shorts, Black/Shock Green, Medium",Apparel & Accessories > Apparel > Shorts > Other
4,112,"hillbilly impact shorts, small",Apparel & Accessories > Apparel > Shorts > Other
5,112,"levi's women's plus-size 542 bermuda short, metro red,16",Apparel & Accessories > Apparel > Shorts > Other
6,112,"Under Armour Men's HeatGear Armour Compression Shorts Long, Cobalt (420), Small",Apparel & Accessories > Apparel > Shorts > Other
7,112,"umbro big kids' unisex youth checkerboard short, navy, medium",Apparel & Accessories > Apparel > Shorts > Other
8,112,"speedo men's marina core basic watershorts, classic blue, medium",Apparel & Accessories > Apparel > Shorts > Other
9,112,"openroad - mens gel padded cycling shorts road bike (large 34""-36"" waist)",Apparel & Accessories > Apparel > Shorts > Other
10,112,"lee big boys' husky dungarees belted wyoming cargo short, khaki, 16 husky",Apparel & Accessories > Apparel > Shorts > Other
11,112,"Wrangler Men's Rugged Wear Relaxed Fit Short, Vintage Indigo, 38",Apparel & Accessories > Apparel > Shorts > Other
12,112,"levi's men's 569 loose straight short, midnight scraped, 42",Apparel & Accessories > Apparel > Shorts > Other
13,112,Men's Quick Dry Shorts Zipper Pockets,Apparel & Accessories > Apparel > Shorts > Other
14,112,"la blanca women's 7 inch board shorts, black, large",Apparel & Accessories > Apparel > Shorts > Other
15,112,"Speedo Men's Cubist Collage 21 Inch Board Shorts, Black, 34",Apparel & Accessories > Apparel > Shorts > Other
16,112,Lavacore LavaSkin Ladie's Board Shorts,Apparel & Accessories > Apparel > Shorts > Other
17,112,"Levi's Men's 501 Hemmed Short, El Paso, 31",Apparel & Accessories > Apparel > Shorts > Other
18,112,G-Star Raw Men's 3301 Deconstructed 1/2 Shorts Blue,Apparel & Accessories > Apparel > Shorts > Other
19,112,"TRU-SPEC Men's 24-7 Polyester Cotton Rip Stop 9-Inch Shorts, Coyote, 36-Inch",Apparel & Accessories > Apparel > Shorts > Other
20,112,Levi's Men's 569 Loose Straight Denim Short,Apparel & Accessories > Apparel > Shorts > Other
21,112,"under armour men's ua flex 10"" shorts, small, black, 2-pack",Apparel & Accessories > Apparel > Shorts > Other
22,112,"adidas Golf Men's Climalite 3-Stripes Shorts, Ecru, 38""",Apparel & Accessories > Apparel > Shorts > Other
23,112,"kut from the kloth women's catherine 5 pocket boyfriend denim short, white, 8",Apparel & Accessories > Apparel > Shorts > Other
24,112,"kanu surf women's marina board shorts, black, 4",Apparel & Accessories > Apparel > Shorts > Other
25,112,Under Armour Men's UA Quarter Shorts MD x One Size Black,Apparel & Accessories > Apparel > Shorts > Other
26,112,"Under Armour Men's Raid Shorts, Carbon Heather (090), Medium",Apparel & Accessories > Apparel > Shorts > Other
27,112,Merrell Women's Belay Shorts,Apparel & Accessories > Apparel > Shorts > Other
28,112,"Speedo Men's Marina Core Basic Watershorts, Navy/Blue, Small",Apparel & Accessories > Apparel > Shorts > Other
29,112,Wrangler Women's Booty Up Hot Shorts,Apparel & Accessories > Apparel > Shorts > Other
30,112,"HIC 21"" Tiburon Shark 8 Way Octo Super Stretch Boardshorts",Apparel & Accessories > Apparel > Shorts > Other
31,112,"Fairtex Muay Thai Boxing Shorts BS0637 Thai Talisman, Size M",Apparel & Accessories > Apparel > Shorts > Other
32,112,"under armour men's ua flex 10"" shorts, black, large, 2-pack",Apparel & Accessories > Apparel > Shorts > Other
33,112,"Tommie Copper Men's Recovery Nexus Compression Undershorts, Black, XX-Large",Apparel & Accessories > Apparel > Shorts > Other
34,112,crossfit shorts for women,Apparel & Accessories > Apparel > Shorts > Other
35,112,"Blank Crossfit Shorts (Black/Grey, 34)",Apparel & Accessories > Apparel > Shorts > Other
36,112,DC Comics Harley Quinn Jr. Womens' Booty Shorts (XL),Apparel & Accessories > Apparel > Shorts > Other
37,112,"blank crossfit shorts (black/black, 34)",Apparel & Accessories > Apparel > Shorts > Other
38,112,levi's men's rillo short,Apparel & Accessories > Apparel > Shorts > Other
39,112,"KLEW NFL St. Louis Rams Gradient Board Shorts, Large, Blue",Apparel & Accessories > Apparel > Shorts > Other
40,112,"tru-spec men's 24-7 polyester cotton rip stop 9-inch shorts, khaki, 42-inch",Apparel & Accessories > Apparel > Shorts > Other
41,112,"under armour men's ua flex 10"" shorts large white",Apparel & Accessories > Apparel > Shorts > Other
42,112,"adidas Golf Men's Climalite 3-Stripes Shorts, Ecru, 40""",Apparel & Accessories > Apparel > Shorts > Other
43,112,"kanu surf women's lanai board shorts, purple, 12",Apparel & Accessories > Apparel > Shorts > Other
44,112,Under Armour Men's UA Match Play Patterned Shorts,Apparel & Accessories > Apparel > Shorts > Other
45,112,"adidas Performance Men's Essential Shorts, Collegiate Navy/White, Medium",Apparel & Accessories > Apparel > Shorts > Other
46,112,"Kanu Surf Women's Marina Board Shorts, White, 6",Apparel & Accessories > Apparel > Shorts > Other
47,112,wallflower juniors short,Apparel & Accessories > Apparel > Shorts > Other
48,112,2015/2016 Real Madrid White Home #7 Ronaldo Soccer Kids Jersey Shorts Youth Sizes (XXL (12-13 YEARS)),Apparel & Accessories > Apparel > Shorts > Other
49,112,"7 for all mankind women's roll up short in clean white, clean white, 31",Apparel & Accessories > Apparel > Shorts > Other
50,112,"adidas Performance Women's Grete Shorts, Black/Multicolor, X-Small",Apparel & Accessories > Apparel > Shorts > Other
51,112,Maidenform 3-pack Playground Pals Mini-shorts,Apparel & Accessories > Apparel > Shorts > Other
52,112,"nydj women's aviva short, stone, 8",Apparel & Accessories > Apparel > Shorts > Other
53,112,"nike 269605 pro-core men's long compression shorts 9"" - white",Apparel & Accessories > Apparel > Shorts > Other
54,112,"Lee Women's Modern Series Curvy Fit Maxwell Trouser, Black, 18 Short",Apparel & Accessories > Apparel > Shorts > Other
55,112,"adidas Performance Men's Climacore Elevated Shorts, Medium, Collegiate Navy/Tech Grey F12",Apparel & Accessories > Apparel > Shorts > Other
56,112,"umbro boys 2-7 checkered short, royal, 5/6",Apparel & Accessories > Apparel > Shorts > Other
57,112,"Nike Pro Combat 6'' Compression Shorts, M, Black / Cool Grey",Apparel & Accessories > Apparel > Shorts > Other
58,112,Billabong Mens Shifty X Boardshort Shorts,Apparel & Accessories > Apparel > Shorts > Other
59,112,"adidas Performance Women's 2 in 1 Woven Shorts, Black/Altitude/Lucky Blue, X-Small",Apparel & Accessories > Apparel > Shorts > Other
60,112,ariya juniors valetta cuffed denim shorts 15/16 blue,Apparel & Accessories > Apparel > Shorts > Other
61,112,"under armour men's ua flex 10"" shorts, midnight navy, extra large, 2-pack",Apparel & Accessories > Apparel > Shorts > Other
62,112,Under Armour Men's HeatGear Sonic Compression Shorts Extra Large Carbon Heather,Apparel & Accessories > Apparel > Shorts > Other
63,112,"Under Armour Men's Hiit Shorts, Graphite (040), Large",Apparel & Accessories > Apparel > Shorts > Other
64,112,"dj1428_br colombian style stretch ripped denim, levanta cola, butt lift bermuda in washed m. blue size 5",Apparel & Accessories > Apparel > Shorts > Other
65,112,"Billabong Men's Slice X Boardshorts, Haze, 33",Apparel & Accessories > Apparel > Shorts > Other
