,category_id,description,category_path
0,373,hodgson mill organic whole wheat spaghetti with milled flax seed 12ounce boxes pack of 12,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
1,373,"myojo chukazanmai instant ramen soy sauce flavor, 3.73-ounce (pack of 6)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
2,373,"le veneziane - italian spaghetti [gluten-free], (4)- 8.8 oz. pkgs","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
3,373,"maruchan ramen, chili, 3-ounce packages (pack of 24)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
4,373,"dreamfields pasta healthy carb living, linguine, 13.25-ounce boxes (pack of 10)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
5,373,"nongshim bowl noodle soup, chicken, 3.03 ounce (pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
6,373,indomie instant noodles soto mie (beef & lime) - (pack of 30),"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
7,373,"Tinkyada Brown Rice Pasta, Penne, 16-Ounce (Pack of 6)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
8,373,le veneziane gluten free eliche corn pasta  88 oz,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
9,373,"mama instant noodles artificial pork flavor,30 pkgs.x 2.12 oz.(60g) new","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
10,373,"barilla gemelli pasta, 16 ounce boxes (pack of 16)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
11,373,"Mrs. Miller's Noodle, Extra Wide, Old Fashion, 16-Ounce (Pack of 6)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
12,373,"barilla protein plus thin spaghetti pasta, 14.5 ounce (pack of 20)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
13,373,"pastariso organic spinach spaghetti style, 8-ounce (pack of 6)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
14,373,"de cecco rotelle, 16-ounce boxes (pack of 5)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
15,373,"Tinkyada Organic Brown Rice Penne, 12-Ounce Packages (Pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
16,373,indomie instant fried noodles spicy beef (rendang) flavor for 10 bags,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
17,373,"barilla spaghetti pasta, 16 ounce boxes (pack of 20)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
18,373,"barilla gluten free penne pasta, 12 ounce boxes (pack of 3)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
19,373,Wolfgang Puck Organic Free Range Chicken with Tuscan-Style White Bean & Pesto,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
20,373,heartland gluten free spaghetti 12 oz. (pack of 5),"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
21,373,"maruchan ramen roast chicken, 0.1875-ounce packages (pack of 24)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
22,373,"barilla farfalle pasta, 16 ounce boxes (pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
23,373,Explore Asian 100% Organic Gluten Free Mung Bean Fettuccini 200g (Pack of 5),"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
24,373,nongshim shin noodle cup 264 ounce packages pack of 12 nongshim,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
25,373,"rustichella d'abruzzo, spaghetti, 17 ounce pack","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
26,373,[shin ramyun combo 8packs] shin ramyun black (4 packs)+shin ramyun hot spicy noodle (4 packs)-(made in usa),"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
27,373,hime dried buckwheat soba,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
28,373,Nissin Demae Ramen Variety,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
29,373,"Barilla Pasta, Fiori, 16 Ounce (Pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
30,373,"Banza Chickpea Pasta, Penne (Pack of 6)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
31,373,"ka-me wide lo mein noodles, 8 ounce packages (pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
32,373,"sempio instant noodles, 113-grams (pack of 8)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
33,373,"sempio sweet potato noodles, 31.74 ounce","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
34,373,"nongshim spicy shrimp noodle bowl, 3.03-ounce (pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
35,373,campbell's chicken noodle,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
36,373,"De Cecco Pasta, Angel Hair, 16 Ounce (Pack of 5)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
37,373,"barilla pasta, oven-ready","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
38,373,maruchan noodle bowl,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
39,373,"Tinkyada Brown Rice Little Dreams with Rice Bran, 14-Ounce Packages (Pack of","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
40,373,"Nongshim Shin Ramyun Noodle Soup, Gourmet Spicy, 4.2 Ounce (Pack of 16)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
41,373,barilla collezione pasta cheese  spinach tortellini 12 ounce pack of 4,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
42,373,"fibergourmet light rotini, 8-ounce boxes (pack of 6)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
43,373,"ka-me bean threads, 7.5 ounce packages (pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
44,373,"2 packs - assi glass noodles, korean vermicelli, dangmyun, sweet potato starch (12 ounces)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
45,373,mama pho bo ( beef noodle,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
46,373,"2x miracle noodle shirataki pasta, angel hair, 7-ounce (pack of 6)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
47,373,"bionaturae organic pasta, spaghetti, 16 oz","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
48,373,"King Soba Gluten Free, Organic 100% Buckwheat Pasta Noodles 8.8oz - 3 Servings Per Pack","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
49,373,barilla protein plus pasta spaghetti 145 ounce,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
50,373,(9 Packs):Samyang Buldak Bokkeum Spicy Chicken Ramen (5 Packs) + Nongshim Chapagetti Chajang noodle ramyun (4,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
51,373,"barilla veggie pasta, penne, 12 ounce (pack of 8)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
52,373,"Don Bruno Pasta, Gnocchi, 17.6 Ounce (Pack of 6)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
53,373,*maruchan cheddar cheese flavor instant lunch 2.25 oz,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
54,373,"no yolks broad egg noodles, 8 oz","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Pasta & Noodles"
