,category_id,description,category_path
0,800,laser laces multi colored fiber optic shoelaces,Shoes > Shoe Care & Accessories
1,800,"lock laces elastic shoelace and fastening system (orange, 48-inch)",Shoes > Shoe Care & Accessories
2,800,"timberland pro men's high rebound cushion replacement insole,blue,large/10-11 m us",Shoes > Shoe Care & Accessories
3,800,AVIRGO 6 pcs Shoe Charms Set # 10-1,Shoes > Shoe Care & Accessories
4,800,"Superfeet DELUX DF 3/4, Women's Insole,Raven,Small/4.5-6 US Womens M US",Shoes > Shoe Care & Accessories
5,800,"7mm wide Flat waxed Shoelace Shoelaces Shoe Lace for Oxfords casual shoes (130cm, black)",Shoes > Shoe Care & Accessories
6,800,OrthoStep Thin Round Athletic Nylon Brown - Tan Combo 36 inch Shoelaces - Fused Tips - Work Boot Laces 2 Pair Pack,Shoes > Shoe Care & Accessories
7,800,"kiwi 105-011 1.1 oz shoe polish kit, black",Shoes > Shoe Care & Accessories
8,800,waxed dress round brown 40,Shoes > Shoe Care & Accessories
9,800,"flat shoelaces 5/16"" wide solid colors several lengths for sneakers and shoes (gold-27)",Shoes > Shoe Care & Accessories
10,800,hhh-54 thick round athletic tan 36 inch shoelaces 2 pair pack,Shoes > Shoe Care & Accessories
11,800,Blue Cpe Shoe Cover 150 Pair/Case,Shoes > Shoe Care & Accessories
12,800,round athletic neon yellow 45 inch shoelaces 2 pair pack - very strong laces,Shoes > Shoe Care & Accessories
13,800,"flat shoelaces 5/16"" wide solid colors several lengths for sneakers and shoes (green-45)",Shoes > Shoe Care & Accessories
14,800,oval athletic light gray 54,Shoes > Shoe Care & Accessories
15,800,ee-44 waxed cotton thin round dress light brown 24 inch shoelaces 2 pair pack,Shoes > Shoe Care & Accessories
16,800,ralyn professional shine brush. for boots and shoes brush buffer dark bristles,Shoes > Shoe Care & Accessories
17,800,6 pcs star wars - jibbitz croc style,Shoes > Shoe Care & Accessories
18,800,Flat Dress Black 45 inch Shoelaces 2 Pair Pack,Shoes > Shoe Care & Accessories
19,800,statementshoelaces royal blue waxed cotton thin round dress 30 inch shoelaces 2 pair pack,Shoes > Shoe Care & Accessories
20,800,"birch's oval shoelaces 27 colors half round 1/4"" shoe laces 4 different lengths (37"" (94cm) - m, azure)",Shoes > Shoe Care & Accessories
21,800,6 pcs set of shoe charms despicable me cartoon,Shoes > Shoe Care & Accessories
22,800,micromall(tm) 3 pair plastic women shoe tree stretcher shoe boot holder practical adjustable length purple,Shoes > Shoe Care & Accessories
23,800,flat dress brown 27 inch shoelaces 2 pair pack,Shoes > Shoe Care & Accessories
24,800,Converse White Shoe Laces 45 Inches,Shoes > Shoe Care & Accessories
25,800,"foot petals sole stoppers to add traction & prevent shoes from sliding, mix pack: combo pack (1 clear pair & 1 black pair)",Shoes > Shoe Care & Accessories
26,800,"footgalaxy high quality fat laces for boots and shoes, 54, pink-white-argyle",Shoes > Shoe Care & Accessories
27,800,flat athletic red 45 inch shoelaces 2 pair pack,Shoes > Shoe Care & Accessories
28,800,Songmics Cedar Wood Shoe Tree Deluxe Adjustable Shoe Shaper Wrinkle Free Shoe Expander 8-9 ULST02M,Shoes > Shoe Care & Accessories
29,800,trg the one easy dye #118 black,Shoes > Shoe Care & Accessories
30,800,THE DANCESOCKS - Sneaker Socks for Dancing on Carpet (dark grey),Shoes > Shoe Care & Accessories
31,800,huberds hsg shoe grease 7.5 oz shoe grease,Shoes > Shoe Care & Accessories
32,800,"footgalaxy high quality flat laces for boots and shoes, 36, huntergreen",Shoes > Shoe Care & Accessories
33,800,moneysworth and best shoe care military shoe shine kit,Shoes > Shoe Care & Accessories
34,800,"Meltonian Shoe Cream, 1.55 Oz, Red Mahogany",Shoes > Shoe Care & Accessories
35,800,"Kiwi Shoe Polish Paste, 1-1/8 oz, Neutral, 3-Pack",Shoes > Shoe Care & Accessories
36,800,fiebing leather dye 4 oz color - (saddle tan),Shoes > Shoe Care & Accessories
37,800,OrthoStep Round Athletic Dark Gray 36 inch Shoelaces 2 Pair Pack,Shoes > Shoe Care & Accessories
38,800,c-2 fashion dress round brown 24 inch shoelaces 2 pair pack,Shoes > Shoe Care & Accessories
39,800,2 Pair of Women Practical Plastic Adjustable Length Shoe Stretcher Tree Boot Holder,Shoes > Shoe Care & Accessories
40,800,"High Quality Metal-Tip Flat Laces For Boots And Shoes, 40, Silver",Shoes > Shoe Care & Accessories
41,800,work duty boot laces black,Shoes > Shoe Care & Accessories
42,800,"Boot Laces [3 Pairs] 3/16"" Thick - Heavy Duty and Durable Shoelaces for Boots, Work Boots & Hiking Shoes - By Miscly (63, Brown)",Shoes > Shoe Care & Accessories
43,800,Original Shoe Tree Company Cedar Shoe Tree S,Shoes > Shoe Care & Accessories
44,800,"shoelaces in 30 colors to choose from! flat wide style style in 54"" length..maroon burgundy",Shoes > Shoe Care & Accessories
45,800,OrthoStep Round Dress Thin Black 45 inch Shoelaces 2 Pair Pack,Shoes > Shoe Care & Accessories
46,800,UGG Unisex Sheepskin Water and Stain Repellent N/A Shoe Polish One Size,Shoes > Shoe Care & Accessories
47,800,60 Inch 152 Cm Heavy Duty Kevlar Reinforced Boot Laces Shoelaces (Black W/black) 2 Pair Pack,Shoes > Shoe Care & Accessories
48,800,OrthoStep Oval Athletic Neon green 63 inch Shoelaces 2 Pair Pack,Shoes > Shoe Care & Accessories
49,800,"footgalaxy high quality fat laces for boots and shoes, 54, red-white-argyle",Shoes > Shoe Care & Accessories
50,800,2 hardy kiwi plants - chang bai female and meader male - actinidia -large fruit,Shoes > Shoe Care & Accessories
51,800,"squatchi, kid's shoe sizer, blue",Shoes > Shoe Care & Accessories
52,800,"25"" long shoe horn - made in the usa - flexible spring - solid wood handle - hanger cap - 25 inch length",Shoes > Shoe Care & Accessories
53,800,"birch's oval shoelaces 27 colors half round 1/4"" shoe laces 4 different lengths (56"" (142cm) - xl, neon orange)",Shoes > Shoe Care & Accessories
54,800,flammi led shoelaces light up shoe laces with 3 modes in 5 colors disco flash lighting the night for party hip-hop dancing cycling hiking -(pink),Shoes > Shoe Care & Accessories
55,800,waxed very thin dress round tan 36 inch shoelaces 2 pair pack,Shoes > Shoe Care & Accessories
56,800,fiebing leather dye 4 oz color - (chocolate),Shoes > Shoe Care & Accessories
57,800,Footfitter Exclusive European Style Cedar Shoe Tree (Men's Size (12.5 - 13)),Shoes > Shoe Care & Accessories
58,800,"flat shoelaces 5/16"" wide solid colors several lengths for sneakers and shoes (light blue-27)",Shoes > Shoe Care & Accessories
59,800,"women's fashion flat shoelaces classic black 60"" inches",Shoes > Shoe Care & Accessories
60,800,"footgalaxy high quality round laces for boots and shoes, 63, burnt orange",Shoes > Shoe Care & Accessories
61,800,the dancesocks - sneaker socks for dancing on smooth floors (black 2 pairs),Shoes > Shoe Care & Accessories
62,800,foot petals strappy strips shoe/sandal strap cushions-black-tube of 8,Shoes > Shoe Care & Accessories
63,800,round athletic black 45,Shoes > Shoe Care & Accessories
64,800,"Shoeslulu 28"" Premium Oxford Desert Boot Dress Round Waxed Canvas Shoe Laces (28 in. (72 cm), Cigar Brown)",Shoes > Shoe Care & Accessories
65,800,5 pair shoe stretcher type practical plastic men shoe tree boot holder shape support green,Shoes > Shoe Care & Accessories
66,800,cedar shoe tree (40 - us,Shoes > Shoe Care & Accessories
67,800,sof sole athletic round,Shoes > Shoe Care & Accessories
68,800,flat athletic purple 54 inch shoelaces 2 pair pack,Shoes > Shoe Care & Accessories
69,800,"women's fashion flat shoelaces classic black 36"" inches",Shoes > Shoe Care & Accessories
70,800,saphir pommadier cream/shoe medium brown polish 75ml medaille d'or 1925 paris,Shoes > Shoe Care & Accessories
71,800,meltonian shoe cream leather boot polish 35 colors 1.55 oz jar (#150 goldenrod),Shoes > Shoe Care & Accessories
72,800,Korkers Plain Felt Re-Sole Kit,Shoes > Shoe Care & Accessories
73,800,72 inch 183 cm kevlar reinforced boot laces shoelaces (black w/black) 2 pair pack,Shoes > Shoe Care & Accessories
74,800,AMOS 2 x Women Ladies Boot Stretchers for US Sizes 5 - 10 Adjustable Wooden Width Expanders Tight Shoe Tree Shapers,Shoes > Shoe Care & Accessories
75,800,"DailyShoes Oval Athletic Oxford Flat Dress Canvas Sneaker Boots Rainbow Color Selection Shoe Laces Half Round 1/4"" Inches , Great for Fabric Shoes (Ol",Shoes > Shoe Care & Accessories
76,800,"Meltonian Cream (170), Delicate Cream, 2 Pack",Shoes > Shoe Care & Accessories
77,800,OrthoStep Oval Athletic Red 36 inch Shoelaces 2 Pair Pack,Shoes > Shoe Care & Accessories
78,800,"sof sole athletic oval shoe lace (black, 45-inch)",Shoes > Shoe Care & Accessories
79,800,waxed very thin dress round brown 34 inch shoelaces 1 pair pack,Shoes > Shoe Care & Accessories
80,800,13.1 Half Marathon Running Paracord / Shoe Charms (choose from 7 colors),Shoes > Shoe Care & Accessories
81,800,womens fitflop the skinny silver - 9,Shoes > Shoe Care & Accessories
82,800,waxed very thin dress round black 40 inch shoelaces 2 pair pack - very strong laces & stays tied,Shoes > Shoe Care & Accessories
83,800,"Cecilia Undercover Womens OMGaloshes Rain Boot Shoe Covers, Large, Blue",Shoes > Shoe Care & Accessories
