,category_id,description,category_path
0,332,Hi-C Fruit Drink 10 PK (Pack of 4),Grocery & Gourmet Food > Beverages > Juices
1,332,klip it 1420 67-ounce juice jug,Grocery & Gourmet Food > Beverages > Juices
2,332,SIMPLY FRUIT PUNCH JUICE DRINK 2-59 FL OZ BOTTLES,Grocery & Gourmet Food > Beverages > Juices
3,332,suja juice 3 day fresh,Grocery & Gourmet Food > Beverages > Juices
4,332,"nellie & joe's key west lime juice, 16 oz",Grocery & Gourmet Food > Beverages > Juices
5,332,do-it-yourself juice to alcohol beverage kit,Grocery & Gourmet Food > Beverages > Juices
6,332,"Pro-Stat Sugar Free, Vanilla, 30 fl oz",Grocery & Gourmet Food > Beverages > Juices
7,332,Juice From the Raw 3 Day ORGANIC Juice Cleanse - Whenever Cleanse - 18 Bottles Overnight Shipping,Grocery & Gourmet Food > Beverages > Juices
8,332,101 ways to use noni fruit juice,Grocery & Gourmet Food > Beverages > Juices
9,332,"tropicana apple juice, 10 ounce (pack of 24)",Grocery & Gourmet Food > Beverages > Juices
10,332,"izze sparkling juice, 4 flavor variety pack, 8.4 ounce (pack of 24) quantity: 5",Grocery & Gourmet Food > Beverages > Juices
11,332,"campbell's tomato juice, 32 ounce bottles (pack of 8)",Grocery & Gourmet Food > Beverages > Juices
12,332,arcor juice filled strawberry hard kosher candy 2 packs,Grocery & Gourmet Food > Beverages > Juices
13,332,1 gal - high color bubble juice - strong long-lasting iridescent brilliant,Grocery & Gourmet Food > Beverages > Juices
14,332,"Jamba Appliances Citrus Juicer, Black (66430)",Grocery & Gourmet Food > Beverages > Juices
15,332,"campbell's tomato juice, 5.5 ounce cans (pack of 24)",Grocery & Gourmet Food > Beverages > Juices
16,332,"taste nirvana coco aloe juice, 16.2 ounce (pack of 12)",Grocery & Gourmet Food > Beverages > Juices
17,332,mott's 100% apple white,Grocery & Gourmet Food > Beverages > Juices
18,332,"v8 100% vegetable juice, original, 5.5 ounce (pack of 48)",Grocery & Gourmet Food > Beverages > Juices
19,332,"2x juicy juice grape slim pack (8 pack, 6.75 fl oz each)",Grocery & Gourmet Food > Beverages > Juices
20,332,"V8 100% Vegetable Juice, Original, 5.5 Ounce (Pack of 6)",Grocery & Gourmet Food > Beverages > Juices
21,332,"Kraft Capri Sun Fruit Punch Flavored Juice Drink Blend, 6 Ounce - 10 per pack -- 4 packs per case.",Grocery & Gourmet Food > Beverages > Juices
22,332,"fresca fruit juice, peach",Grocery & Gourmet Food > Beverages > Juices
23,332,"v8 v-fusion concord grape raspberry 100% juice, six 8 ounce cans (pack of 4)",Grocery & Gourmet Food > Beverages > Juices
24,332,apple & eve fruitables,Grocery & Gourmet Food > Beverages > Juices
25,332,"V8 V-Fusion Light, Peach Mango, 46 Fl Oz (Pack of 6)",Grocery & Gourmet Food > Beverages > Juices
26,332,kern's peach nectar 6 pk - 5.5 oz,Grocery & Gourmet Food > Beverages > Juices
27,332,"tropicana juice, orange, 10 oz bottles, 24 pack",Grocery & Gourmet Food > Beverages > Juices
28,332,"robinson's orange barley water, 28.7-ounce (pack of 4)",Grocery & Gourmet Food > Beverages > Juices
29,332,- dole pineapple juice,Grocery & Gourmet Food > Beverages > Juices
30,332,SaladPower® Variety Pack Drinkable Salad 11.1 Ounce Juice (Pack of 4),Grocery & Gourmet Food > Beverages > Juices
