,category_id,description,category_path
0,376,"Hormel Chili, No Beans, 15 Ounce (Pack of 4)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
1,376,"amy's organic light in sodium cream of tomato soup, 14.5-ounce cans (pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
2,376,"Campbell's Chunky Healthy Request Soup, Sirloin Burger with Country Vegetables, 18.8 oz (Pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
3,376,"campbell's tomato soup bowl, 15.4 oz","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
4,376,"progresso vegetable classics soup, tomato basil, 19 oz","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
5,376,8 pack skyline chili,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
6,376,"Pacific Foods Organic Turkey with Rosemary Sage and Thyme Bone Broth, 8 Fluid Ounce -- 12 per case.","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
7,376,"amy's organic thai coconut soup (tom kha phak), 14.1 oz","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
8,376,"Kitchen Basics Chicken Bone Broth Made with Real Bones, Organic Mirepoix and Herbs, 8.25 Ounce (Pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
9,376,"campbell's new england clam chowder soup on the go, 10.75 ounce microwavable cups (pack of 8)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
10,376,"health valley organic soup, cream of chicken, 14.5 ounce (pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
11,376,"amy's organic soups, low fat split pea, 14.1 ounce (pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
12,376,"3x progresso rich & hearty soup, chicken & homestyle noodles, 19 oz","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
13,376,"imagine soup, italian style wedding, 17.3 ounce","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
14,376,"signature organic chicken stock, 32 fl. oz. , 6 count","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
15,376,"campbell's cream of mushroom soup with roasted garlic, 10.75 ounce cans (pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
16,376,"progresso light soup, chicken and dumpling, 18.5-ounce cans (pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
17,376,"Leonard Mountain Soup Sampler Dry Soup Mix, 5 count","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
18,376,"Campbell's Creamy Chicken Soup on the Go, 10.9 Ounce Microwavable Cups (Pack of 8)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
19,376,imagine organic soup,"Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
20,376,"knorr bouillon, granulated","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
21,376,"swanson natural goodness chicken broth, 32 ounce (pack of 6)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
22,376,"amy's organic fat free alphabet soup, 14.1 oz","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
23,376,"dr. mcdougall's right foods split pea soup, 18.2-ounce boxes (pack of 6)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
24,376,"Lipton Soup Secrets Noodle Soup Mix, Extra Noodle Soup 4.9 oz (Pack of 12)","Grocery & Gourmet Food > Canned, Dry & Packaged Foods > Soups, Stews, Chili & Broth"
