,category_id,description,category_path
0,452,dry idea clear gel antiperspirant/deodorant-powder fresh-3 oz,Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
1,452,dry idea advanced dry unscented antiperspirant & deodorant clear gel 3 oz (pack of 2),Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
2,452,"old spice high endurance antiperspirant & deodorant invisible solid, original scent - 3 oz",Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
3,452,"degree antiperspirant & deodorant, cool rush, body heat activated, dry white stick, 2.7-ounce sticks in 2-count packages (pack of 6)",Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
4,452,crystal crystal essence mineral deodorant roll-on chamomile and green tea -- 2.25 fl oz,Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
5,452,"axe anti-perspirant & deodorant stick, twist 2.7 oz",Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
6,452,"axe anti-perspirant & deodorant stick, excite, 2.7 ounce",Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
7,452,natural deodorant for women lavender,Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
8,452,dove clinical protection,Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
9,452,granitize a/f auto air freshener/deodorant - spring mist scent - 32 oz.,Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
10,452,nivea 50ml for men sensitive protect 48h anti-perspirant,Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
11,452,"right guard sport clear gel anti-perspirant, active, 3-ounce units (pack of 6) health and beauty",Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
12,452,"DeodoMom Jar - A Hypoallergenic Cream Deodorant: ZERO% Aluminum, Alcohol, Scent",Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
13,452,crystal body deodorant towelettes-unscented box 24 pc,Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
14,452,"queen helene deodorant stick, tea tree oil, 2.7-ounces (pack of 4)",Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
15,452,"jason fragrance free deodorant stick, 2.5-ounce tubes (pack of 3)",Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
16,452,Axe White Label Dry Spray Antiperspirant Deodorant - Night - Net Wt. 3.8 OZ (107 g) Each - Pack of 2,Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
17,452,"axe dry antiperspirant & deodorant, invisible solid, kilo 2.7 ounce",Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
18,452,noa by cacharel for women. perfumed deodorant spray 150 ml (5 ounce),Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
19,452,"dove advanced care with nutriummoisture antiperspirant deodorant, clear tone skin renew, 2.6 ounce",Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
20,452,secret invisible solid a/p deodorant unscented 2.6 oz. (pack of 2),Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
21,452,foreo cleanser for men 100 ml,Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
22,452,"axe anti-perspirant stick, phoenix 2.7 oz, twin pack",Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
23,452,"dove dry spray antiperspirant deodorant, original clean, 3.8 ounce",Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
24,452,"Lavanila The Healthy Deodorant, Vanilla Passion Fruit, 2 Ounce",Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
25,452,klima antiperspirant deodorant for axillary hyperhidrosis (sweaty underarms),Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
26,452,home health herbal magic roll-on deodorant jasmine 3 oz,Health & Beauty > Personal Care > Deodorants & Antiperspirants > Other
