,category_id,description,category_path
0,104,"French Toast Big Girls' Twill Pull-On Pant, Navy, 16",Apparel & Accessories > Apparel > Pants > Girls
1,104,Girl's Nike KO 2.0 Fleece,Apparel & Accessories > Apparel > Pants > Girls
2,104,"hello kitty little girls' gold french terry active, heather anthracite, 4",Apparel & Accessories > Apparel > Pants > Girls
3,104,Under Armour Girls' UA Rally Pant Youth X-Large CRUSH,Apparel & Accessories > Apparel > Pants > Girls
4,104,Billabong Big Girls' Check Out Pants,Apparel & Accessories > Apparel > Pants > Girls
5,104,"French Toast Girls' Big Girls' Fleece Pant, Black, 14/16",Apparel & Accessories > Apparel > Pants > Girls
6,104,"real love little girls' ""sport sweet"" sweatpants - gray, 5 - 6",Apparel & Accessories > Apparel > Pants > Girls
7,104,"request girls 7-16 cuffed capri pants, skyline, 7",Apparel & Accessories > Apparel > Pants > Girls
8,104,French Toast School Uniforms Adjustable Waist Pleated Pant Girls navy 8,Apparel & Accessories > Apparel > Pants > Girls
9,104,"hatley girls 2-6x children rubber boot-winter flowers, blue, 10",Apparel & Accessories > Apparel > Pants > Girls
10,104,"amy byer big girls' 2 way stretch classic pant,black,12",Apparel & Accessories > Apparel > Pants > Girls
11,104,"CLASSROOM Big Girls' Plus-Size Flat Front Trouser Pant, Dark Navy, 16.5",Apparel & Accessories > Apparel > Pants > Girls
12,104,"amy byer big girls' pull on pant, black, medium",Apparel & Accessories > Apparel > Pants > Girls
13,104,"almost famous little girls' twill pant, gray vapor mist, 6",Apparel & Accessories > Apparel > Pants > Girls
14,104,"Dickies Little Girls' Uniform Cargo Skooter, Desert Sand, 6X",Apparel & Accessories > Apparel > Pants > Girls
15,104,iscream / NEW!! Emoticons,Apparel & Accessories > Apparel > Pants > Girls
16,104,french toast school uniforms skinny stretch twill pant girls navy 8,Apparel & Accessories > Apparel > Pants > Girls
17,104,Girls Sweatpants Kids Athletic Stretch Pants Pulla Bulla Sizes 2-10 Years,Apparel & Accessories > Apparel > Pants > Girls
